,Date,Close,UPRBB,MIDBB,LWRBB
659,2017-06-07,9663.900391,9740.080357739851,9527.515087999996,9314.949818260142
660,2017-06-08,9647.25,9751.698604675063,9538.757568449997,9325.816532224932
661,2017-06-09,9668.25,9762.174341911003,9552.125048899998,9342.075755888993
662,2017-06-12,9616.400391,9766.307561226293,9560.675048899997,9355.042536573701
663,2017-06-13,9606.900391,9770.703929410485,9565.407568449997,9360.111207489508
664,2017-06-14,9618.150391,9775.724616683867,9570.027587999997,9364.330559316128
665,2017-06-15,9578.049805,9772.218842875542,9577.457568499996,9382.696294124451
666,2017-06-16,9588.049805,9767.059866320222,9585.465039199995,9403.870212079768
667,2017-06-19,9657.549805,9766.729185021692,9596.430029449995,9426.1308738783
668,2017-06-20,9653.5,9749.890881669537,9609.797509899994,9469.704138130452
669,2017-06-21,9633.599609,9700.142877166893,9623.450000099994,9546.757123033096
670,2017-06-22,9630.0,9684.389718866469,9629.462500099995,9574.535281333521
671,2017-06-23,9574.950195,9686.67644008475,9628.455029399996,9570.233618715243
672,2017-06-27,9511.400391,9701.66129533986,9623.780029399995,9545.89876346013
673,2017-06-28,9491.25,9714.972356616769,9617.115039149996,9519.257721683223
674,2017-06-29,9504.099609,9721.334466953533,9611.257519599996,9501.18057224646
675,2017-06-30,9520.900391,9723.69577892394,9606.497558699997,9489.299338476054
676,2017-07-03,9615.0,9719.767777837162,9604.572558699996,9489.37733956283
677,2017-07-04,9613.299805,9711.92983826923,9601.482568499996,9491.035298730761
678,2017-07-05,9637.599609,9711.9830187394,9601.505029399996,9491.027040060591
679,2017-07-06,9674.549805,9713.875984863658,9602.037500099996,9490.199015336333
680,2017-07-07,9665.799805,9716.67424870404,9602.964990349994,9489.255731995949
681,2017-07-10,9771.049805,9741.780558618924,9608.104980599994,9474.429402581063
682,2017-07-11,9786.049805,9772.208456016291,9616.587451299993,9460.966446583694
683,2017-07-12,9816.099609,9806.260932342919,9627.047412199992,9447.833892057066
684,2017-07-13,9891.700195,9855.337660765885,9640.724902399994,9426.112144034103
685,2017-07-14,9886.349609,9894.745231338804,9656.139892599993,9417.534553861182
686,2017-07-17,9915.950195,9935.280981776785,9672.534912099994,9409.788842423204
687,2017-07-18,9827.150391,9952.526029207884,9681.014941399995,9409.503853592107
688,2017-07-19,9899.599609,9981.382678296362,9693.319921849996,9405.25716540363
689,2017-07-20,9873.299805,10002.700345807181,9705.304931649995,9407.909517492808
690,2017-07-21,9915.25,10028.877997633144,9719.567431649995,9410.256865666846
692,2017-07-25,9964.549805,10058.902543797923,9739.047412149994,9419.192280502064
693,2017-07-26,10020.650391,10089.105204534357,9764.509912149993,9439.91461976563
694,2017-07-27,10020.549805,10107.983129487226,9790.974902399994,9473.966675312762
695,2017-07-28,10014.5,10118.065593961092,9816.494921949994,9514.924249938897
696,2017-07-31,10077.099609,10133.42657684625,9844.304882849992,9555.183188853734
697,2017-08-01,10114.650391,10161.315652665806,9869.287402399994,9577.259152134182
698,2017-08-02,10081.5,10173.15806159202,9892.697412149993,9612.236762707968
699,2017-08-03,10013.650391,10169.471944770488,9911.499951249994,9653.5279577295
700,2017-08-04,10066.400391,10172.265836058295,9931.092480549994,9689.919125041693
701,2017-08-07,10057.400391,10163.02163834901,9950.672509849996,9738.323381350981
702,2017-08-08,9978.549805,10156.009173431185,9961.047509849996,9766.085846268807
703,2017-08-09,9908.049805,10146.025944772617,9967.147509849996,9788.269074927375
704,2017-08-10,9820.25,10145.503783058815,9967.355029399996,9789.206275741177
705,2017-08-11,9710.799805,10168.177802462806,9958.310009899995,9748.442217337184
706,2017-08-14,9794.150391,10174.013880458595,9953.700048999995,9733.386217541396
707,2017-08-16,9897.299805,10173.9104553103,9952.767529499994,9731.624603689686
708,2017-08-17,9904.150391,10171.134087782115,9956.617529499994,9742.100971217873
709,2017-08-18,9837.400391,10173.244577034466,9953.507568599995,9733.770560165523
710,2017-08-21,9754.349609,10182.360680261389,9947.560058799994,9712.7594373386
711,2017-08-22,9765.549805,10188.369064664821,9940.075049049994,9691.781033435167
712,2017-08-23,9852.5,10185.483034152976,9934.472558799995,9683.462083447013
713,2017-08-24,9857.049805,10176.138433780263,9926.292529499993,9676.446625219724
714,2017-08-28,9912.799805,10166.808841230246,9920.905029499994,9675.001217769743
715,2017-08-29,9796.049805,10157.780840188945,9909.982519749992,9662.18419931104
716,2017-08-30,9884.400391,10135.44606475307,9900.347558849993,9665.249052946916
717,2017-08-31,9917.900391,10103.254323634488,9890.510058849994,9677.765794065499
718,2017-09-01,9974.400391,10082.491283277894,9885.155078399994,9687.818873522094
719,2017-09-04,9912.849609,10068.582764372512,9880.115039299993,9691.647314227475
720,2017-09-05,9952.200195,10045.200289694012,9874.405029499994,9703.609769305976
721,2017-09-06,9916.200195,10016.606364545138,9867.345019699995,9718.083674854852
722,2017-09-07,9929.900391,10008.001288480737,9864.912548999995,9721.823809519254
723,2017-09-08,9934.799805,10011.520010078193,9866.250048999995,9720.980087921796
724,2017-09-11,10006.049805,10031.773910133326,9875.540039249994,9719.306168366662
725,2017-09-12,10093.049805,10059.326543681736,9894.652539249993,9729.97853481825
726,2017-09-13,10079.299805,10085.864763771355,9908.910009949994,9731.955256128633
727,2017-09-14,10086.599609,10112.164769168272,9918.375000149994,9724.585231131716
728,2017-09-15,10085.400391,10134.896471512819,9927.437500149994,9719.97852878717
729,2017-09-18,10153.099609,10169.063450443735,9943.222461049994,9717.381471656254
730,2017-09-19,10147.549805,10187.95140245076,9962.882470849992,9737.813539249224
731,2017-09-20,10141.150391,10199.98220497687,9981.662500149994,9763.342795323118
732,2017-09-21,10121.900391,10213.1409600248,9995.132519699993,9777.124079375186
733,2017-09-22,9964.400391,10209.284954922889,10000.500048999995,9791.715143077101
734,2017-09-25,9872.599609,10211.5599745622,9998.490039199994,9785.420103837789
735,2017-09-26,9871.5,10202.52767452331,10002.262548949995,9801.99742337668
736,2017-09-27,9735.75,10222.651139280082,9994.830029399996,9767.00891951991
737,2017-09-28,9768.950195,10234.696893706277,9987.382519599996,9740.068145493715
738,2017-09-29,9788.599609,10240.931599451029,9978.092480499996,9715.253361548963
739,2017-10-03,9859.5,10242.106811934533,9975.425000049996,9708.74318816546
740,2017-10-04,9914.900391,10241.44467462973,9973.560009849996,9705.675345070262
741,2017-10-05,9888.700195,10241.58732962724,9972.185009849996,9702.782690072752
742,2017-10-06,9979.700195,10243.351340270987,9974.675000049996,9705.998659829005
743,2017-10-09,9988.75,10245.445821960517,9977.372509799996,9709.299197639475
744,2017-10-10,10016.950195,10246.280497672891,9977.917529299997,9709.554560927103
745,2017-10-11,9984.799805,10235.401753051692,9972.505029299999,9709.608305548305
746,2017-10-12,10096.400391,10237.82578814341,9973.3600586,9708.89432905659
747,2017-10-13,10167.450195,10251.454455598938,9977.4025879,9703.350720201062
748,2017-10-16,10230.849609,10277.846497714421,9984.6750488,9691.503599885578
749,2017-10-17,10234.450195,10293.770622700838,9988.7425781,9683.714533499162
750,2017-10-18,10210.849609,10305.078605331148,9991.907568300001,9678.736531268854
751,2017-10-19,10146.549805,10305.899108859769,9992.177539,9678.455969140232
752,2017-10-23,10184.849609,10315.718570093812,9995.3249999,9674.931429706188
753,2017-10-24,10207.700195,10341.141034244572,10007.489990099999,9673.838945955426
754,2017-10-25,10295.349609,10379.420939187872,10028.6274901,9677.834041012127
755,2017-10-26,10343.799805,10421.596794134486,10052.24248035,9682.888166565514
756,2017-10-27,10323.049805,10438.178997991981,10081.607470599998,9725.035943208015
757,2017-10-30,10363.650391,10457.15675303554,10111.342480399999,9765.528207764457
758,2017-10-31,10335.299805,10462.825131996235,10138.677490199998,9814.529848403761
759,2017-11-01,10440.5,10490.664424364973,10167.727490199997,9844.790556035021
760,2017-11-02,10423.799805,10512.405689950016,10193.172460899998,9873.93923184998
761,2017-11-03,10452.5,10526.658066248947,10221.362451149997,9916.066836051046
762,2017-11-06,10451.799805,10544.539946641591,10244.967431649995,9945.394916658399
763,2017-11-07,10350.150391,10540.305365065917,10263.037451199994,9985.769537334072
764,2017-11-08,10303.150391,10529.547335347284,10277.347460999994,10025.147586652703
765,2017-11-09,10308.950195,10504.95812091738,10293.554980499996,10082.151840082612
766,2017-11-10,10321.75,10494.930198601958,10304.822460949996,10114.714723298033
767,2017-11-13,10224.950195,10490.662886796808,10307.697460949996,10124.732035103183
768,2017-11-14,10186.599609,10493.367254889174,10305.484960949996,10117.602667010819
769,2017-11-15,10118.049805,10503.358410822144,10299.664941449995,10095.971472077847
770,2017-11-16,10214.75,10503.202561869019,10299.859960999995,10096.51736013097
771,2017-11-17,10283.599609,10497.12766287919,10306.712451199995,10116.297239520802
772,2017-11-20,10298.75,10494.089355460032,10312.407470749995,10130.725586039958
773,2017-11-21,10326.900391,10493.281267528531,10318.367480549994,10143.453693571457
774,2017-11-22,10342.299805,10495.588282135634,10320.714990349994,10145.841698564354
775,2017-11-23,10348.75,10495.987311412931,10320.962500099995,10145.937688787059
776,2017-11-24,10389.700195,10502.004659693888,10324.295019599997,10146.585379506105
777,2017-11-27,10399.549805,10506.182598603975,10326.089990299995,10145.997381996016
778,2017-11-28,10370.25,10508.981589774805,10327.837500049996,10146.693410325188
779,2017-11-29,10361.299805,10497.977198158977,10323.877490299996,10149.777782441015
780,2017-11-30,10226.549805,10486.622665642915,10314.014990299995,10141.407314957074
781,2017-12-01,10121.799805,10477.43269020875,10297.479980549995,10117.52727089124
782,2017-12-04,10127.75,10461.079948226203,10281.277490299995,10101.475032373788
783,2017-12-05,10118.25,10460.36434137988,10269.682470749995,10079.000600120109
784,2017-12-06,10044.099609,10471.51018431208,10256.729931649996,10041.949678987912
785,2017-12-07,10166.700195,10466.527206677341,10249.617431649995,10032.707656622648
786,2017-12-08,10265.650391,10461.231313267346,10246.812451199996,10032.393589132646
787,2017-12-11,10322.25,10468.410545748136,10251.677441449994,10034.944337151852
788,2017-12-12,10240.150391,10469.016156493028,10254.354980549995,10039.693804606963
789,2017-12-13,10192.950195,10465.229855356953,10258.100000049995,10050.970144743038
790,2017-12-14,10252.099609,10466.12287568647,10259.967480499996,10053.812085313522
791,2017-12-15,10333.25,10470.985654041466,10262.450000049996,10053.914346058526
792,2017-12-18,10388.75,10482.548464634334,10266.950000049996,10051.351535465657
793,2017-12-19,10463.200195,10505.365382480904,10273.764990249996,10042.164598019088
794,2017-12-20,10444.200195,10521.050007673954,10278.860009749998,10036.670011826043
795,2017-12-21,10440.299805,10534.487968866892,10283.437499999996,10032.387031133101
796,2017-12-22,10493.0,10552.766013642851,10288.602490249996,10024.43896685714
797,2017-12-26,10531.5,10577.030704904573,10295.199999999997,10013.369295095421
798,2017-12-27,10490.75,10594.721841937027,10301.224999999997,10007.728158062966
799,2017-12-28,10477.900391,10610.054876037753,10307.055029299998,10004.055182562242
800,2017-12-29,10530.700195,10638.491315043439,10322.2625488,10006.03378255656
802,2018-01-02,10442.200195,10644.041300732117,10338.282568300001,10032.523835867885
803,2018-01-03,10443.200195,10646.3340422998,10354.055078050002,10061.776113800202
804,2018-01-04,10504.799805,10650.74879656366,10373.3825683,10096.01634003634
805,2018-01-05,10558.849609,10641.107233917215,10399.1200683,10157.132902682786
806,2018-01-08,10623.599609,10657.75428811826,10421.965038999999,10186.175789881738
807,2018-01-09,10637.0,10682.886955920972,10440.53251945,10198.178082979028
808,2018-01-10,10632.200195,10706.056020876571,10456.0300292,10206.004037523428
809,2018-01-11,10651.200195,10719.362910440926,10476.5825194,10233.802128359075
810,2018-01-12,10681.25,10720.803959914005,10500.99750965,10281.191059385996
811,2018-01-15,10741.549805,10737.444608853573,10525.47001945,10313.495430046427
812,2018-01-16,10700.450195,10749.210576079571,10543.8300292,10338.44948232043
813,2018-01-17,10788.549805,10783.008240383353,10563.820019449999,10344.631798516644
814,2018-01-18,10817.0,10822.52695617067,10581.5100097,10340.493063229329
815,2018-01-19,10894.700195,10873.54143761437,10604.0350097,10334.528581785627
816,2018-01-22,10966.200195,10933.136546525111,10630.3300292,10327.52351187489
817,2018-01-23,11083.700195,11016.685684516835,10659.86503895,10303.044393383165
818,2018-01-24,11086.0,11086.14388040088,10687.59003895,10289.036197499121
819,2018-01-25,11069.650391,11138.306350997724,10716.535058500001,10294.76376600228
820,2018-01-29,11130.400391,11193.547882601219,10749.160058500001,10304.772234398784
821,2018-01-30,11049.650391,11226.336724497727,10775.1075683,10323.878412102273
822,2018-01-31,11027.700195,11240.386436590312,10804.3825683,10368.378700009687
823,2018-02-01,11016.900391,11243.773400587035,10833.067578099999,10422.361755612963
824,2018-02-02,10760.599609,11228.49295711392,10845.8575683,10463.22217948608
825,2018-02-05,10666.549805,11219.637241281496,10851.2425781,10482.847914918504
826,2018-02-06,10498.25,11233.397357006485,10844.97509765,10456.552838293515
827,2018-02-07,10476.700195,11249.329195075046,10836.9601074,10424.591019724954
828,2018-02-08,10576.849609,11253.039848723245,10834.192578099999,10415.345307476753
829,2018-02-09,10454.950195,11269.64044929806,10824.380078099999,10379.119706901938
830,2018-02-12,10539.75,11276.42247871709,10817.3050781,10358.18767748291
831,2018-02-14,10500.900391,11284.904966269094,10805.2726074,10325.640248530906
832,2018-02-15,10545.5,11289.14279030421,10797.52509765,10305.907404995789
833,2018-02-16,10452.299805,11296.04887690497,10780.71259765,10265.376318395029
834,2018-02-19,10378.400391,11304.075274230145,10758.7826172,10213.489960169856
835,2018-02-20,10360.400391,11301.156535930486,10732.067627,10162.978718069515
836,2018-02-21,10397.450195,11280.248640503562,10703.630127,10127.01161349644
837,2018-02-22,10382.700195,11233.016508704513,10668.580127,10104.143745295485
838,2018-02-23,10491.049805,11172.513857778667,10638.832617249998,10105.15137672133
839,2018-02-26,10582.599609,11108.352358606058,10614.480078149998,10120.607797693938
840,2018-02-27,10554.299805,11015.956472417438,10585.675048849998,10155.393625282559
841,2018-02-28,10492.849609,10929.818903031084,10557.835009749997,10185.85111646891
842,2018-03-01,10458.349609,10830.307456367933,10529.367480449997,10228.427504532061
843,2018-03-05,10358.849609,10701.619359330825,10496.464941349997,10291.31052336917
844,2018-03-06,10249.25,10664.584009476146,10470.897460899996,10277.210912323846
845,2018-03-07,10154.200195,10663.929417702444,10445.279980399999,10226.630543097554
846,2018-03-08,10242.650391,10667.389607872818,10432.499999949998,10197.610392027178
847,2018-03-09,10226.849609,10671.022051003345,10420.007470649998,10168.992890296651
848,2018-03-12,10421.400391,10652.1840301068,10412.235009749998,10172.285989393196
849,2018-03-13,10426.849609,10650.053855368347,10410.829980449997,10171.606105531646
850,2018-03-14,10410.900391,10635.805471599764,10404.387499999997,10172.96952840023
851,2018-03-15,10360.150391,10624.938952678152,10397.349999999997,10169.761047321841
852,2018-03-16,10195.150391,10613.266153086535,10379.832519549997,10146.398886013458
853,2018-03-19,10094.25,10625.000712570458,10361.930029299998,10098.859346029538
854,2018-03-20,10124.349609,10632.693061927941,10349.227490199997,10065.761918472053
855,2018-03-21,10155.25,10635.288990780282,10338.969970649998,10042.650950519714
856,2018-03-22,10114.75,10636.006687601614,10324.834960899996,10013.663234198379
857,2018-03-23,9998.049805,10647.7241843637,10305.602441399995,9963.48069843629
858,2018-03-26,10130.650391,10626.52749703997,10287.582470699996,9948.637444360022
859,2018-03-27,10184.150391,10579.335521202134,10267.660009799996,9955.984498397858
860,2018-03-28,10113.700195,10533.364397845678,10245.630029299999,9957.895660754319
861,2018-04-02,10211.799805,10494.890473347254,10231.577539099997,9968.26460485274
862,2018-04-03,10245.0,10461.879053974197,10220.910058649997,9979.941063325798
863,2018-04-04,10128.400391,10444.553450227726,10209.387597749997,9974.221745272269
864,2018-04-05,10325.150391,10453.45137735848,10213.182617299997,9972.913857241514
865,2018-04-06,10331.599609,10466.219591337218,10222.052587999997,9977.885584662776
866,2018-04-09,10379.349609,10482.935615520917,10228.887548899997,9974.839482279076
867,2018-04-10,10402.25,10503.256838076806,10237.657568449997,9972.058298823187
868,2018-04-11,10417.150391,10502.431448440893,10237.445068449997,9972.4586884591
869,2018-04-12,10458.650391,10509.139030148583,10239.035107549997,9968.93118495141
870,2018-04-13,10480.599609,10523.538684211295,10242.520068449998,9961.5014526887
871,2018-04-16,10528.349609,10555.823981937794,10250.930029349996,9946.036076762199
872,2018-04-17,10548.700195,10599.751425727629,10268.607519549998,9937.463613372367
873,2018-04-18,10526.200195,10629.706755399662,10290.205029299997,9950.703303200333
874,2018-04-19,10565.299805,10663.472672806549,10312.252539099998,9961.032405393447
875,2018-04-20,10564.049805,10692.907441173918,10332.692529349997,9972.477617526076
876,2018-04-23,10584.700195,10717.853295090361,10356.190039099998,9994.526783109635
877,2018-04-24,10614.349609,10724.391935049593,10387.005029299999,10049.618123550405
878,2018-04-25,10570.549805,10733.114193391793,10408.999999999996,10084.8858066082
879,2018-04-26,10617.799805,10749.4382658219,10430.682470699996,10111.926675578092
881,2018-04-30,10739.349609,10772.431737687028,10461.964941399996,10151.498145112964
882,2018-05-02,10718.049805,10794.39756494314,10487.277441399996,10180.157317856852
883,2018-05-03,10679.650391,10805.26593272588,10509.009960949996,10212.75398917411
884,2018-05-04,10618.25,10772.785675151134,10533.502441399996,10294.219207648859
885,2018-05-07,10715.5,10784.291968014619,10553.019921849995,10321.74787568537
886,2018-05-08,10717.799805,10789.842197356353,10572.329931649994,10354.817665943636
887,2018-05-09,10741.700195,10800.51512726571,10590.447460949996,10380.379794634282
888,2018-05-10,10716.549805,10803.595618863357,10606.162451199994,10408.729283536632
889,2018-05-11,10806.5,10821.365646703834,10625.629931649995,10429.894216596156
890,2018-05-14,10806.599609,10838.124484389673,10643.027392549995,10447.930300710317
891,2018-05-15,10801.849609,10850.74764170584,10659.089892549995,10467.43214339415
892,2018-05-16,10741.099609,10854.317826571987,10669.727392549994,10485.136958528
893,2018-05-17,10682.700195,10852.03020132482,10676.427392549995,10500.82458377517
894,2018-05-18,10596.400391,10845.411109819806,10679.937402349995,10514.463694880184
896,2018-05-22,10536.700195,10848.582683401872,10678.507421849996,10508.43216029812
897,2018-05-23,10430.349609,10869.165042872475,10671.822412049996,10474.479781227517
898,2018-05-24,10513.849609,10874.549342048998,10668.279882749996,10462.010423450993
899,2018-05-25,10605.150391,10874.636038375058,10667.819921849996,10461.003805324934
900,2018-05-28,10688.650391,10875.530667594634,10673.724951149996,10471.919234705358
901,2018-05-29,10633.299805,10875.5188856447,10674.499951149995,10473.48101665529
902,2018-05-30,10614.349609,10868.55090506321,10668.249951149995,10467.948997236781
903,2018-05-31,10736.150391,10870.563863014662,10669.154980449997,10467.746097885332
904,2018-06-01,10696.200195,10871.708653264252,10669.982470649997,10468.256288035742
905,2018-06-04,10628.5,10871.719220679264,10670.494970649997,10469.27072062073
906,2018-06-05,10593.150391,10867.273083933149,10664.377490199997,10461.481896466845
907,2018-06-06,10684.650391,10864.315527437831,10662.720019499999,10461.124511562166
908,2018-06-07,10768.349609,10868.182371140638,10664.052490199998,10459.922609259358
909,2018-06-08,10767.650391,10874.744004521102,10666.607519499998,10458.471034478893
910,2018-06-11,10786.950195,10871.16764347323,10665.630029249998,10460.092415026766
911,2018-06-12,10842.849609,10878.772045207086,10667.442529249998,10456.11301329291
912,2018-06-13,10856.700195,10890.107797190838,10670.18505855,10450.262319909161
913,2018-06-14,10808.049805,10899.942652988977,10673.53256835,10447.122483711022
914,2018-06-15,10817.700195,10915.713308962355,10680.28256835,10444.851827737644
915,2018-06-18,10799.849609,10928.195151868518,10690.455029249999,10452.71490663148
916,2018-06-19,10710.450195,10925.659191823257,10699.142529249999,10472.62586667674
917,2018-06-20,10772.049805,10905.936140078138,10716.227539049998,10526.518938021858
918,2018-06-21,10741.099609,10891.765230048124,10727.59003905,10563.414848051874
919,2018-06-22,10821.849609,10897.086881366857,10738.424999949999,10579.763118533141
920,2018-06-25,10762.450195,10899.328852313378,10742.11499015,10584.90112798662
921,2018-06-26,10769.150391,10897.847169511158,10748.90751945,10599.967869388842
922,2018-06-27,10671.400391,10891.766168244632,10751.76005855,10611.753948855368
923,2018-06-28,10589.099609,10902.182635607953,10744.40751945,10586.632403292047
924,2018-06-29,10714.299805,10902.128072564376,10745.312499949998,10588.49692733562
925,2018-07-02,10657.299805,10899.528515466896,10746.752490199997,10593.976464933097
926,2018-07-03,10699.900391,10888.895020273323,10752.089990199998,10615.284960126673
927,2018-07-04,10769.900391,10889.575619150426,10756.352490199997,10623.129361249568
928,2018-07-05,10749.75,10888.552659492327,10755.422509749998,10622.29236000767
930,2018-07-09,10852.900391,10899.742376032606,10759.685009749997,10619.62764346739
931,2018-07-10,10947.25,10930.781346607799,10767.699999999997,10604.618653392195
932,2018-07-11,10948.299805,10952.293794705392,10772.972509799996,10593.6512248946
933,2018-07-12,11023.200195,10990.032568246514,10781.297509799997,10572.56245135348
935,2018-07-16,10936.849609,11007.598864337055,10787.737499999997,10567.87613566294
936,2018-07-17,11008.049805,11038.05996501744,10797.254980499996,10556.449995982552
937,2018-07-18,10980.450195,11060.662006705892,10806.285009799996,10551.9080128941
938,2018-07-19,10957.099609,11077.310675563744,10818.617480499996,10559.924285436247
939,2018-07-20,11010.200195,11101.810404674326,10830.524999999998,10559.23959532567
940,2018-07-23,11084.75,11138.009932382229,10847.707519549997,10557.405106717764
941,2018-07-24,11134.299805,11180.18757065854,10863.330029349996,10546.472488041452
942,2018-07-25,11132.0,11216.49426749586,10881.807519599995,10547.12077170413
943,2018-07-26,11167.299805,11255.033203779118,10901.714990299995,10548.396776820873
944,2018-07-27,11278.349609,11305.763658492786,10932.062451199996,10558.361243907206
945,2018-07-30,11319.549805,11343.928979303102,10968.584960999995,10593.240942696888
946,2018-07-31,11356.5,11393.898001138858,11000.694970749995,10607.491940361133
947,2018-08-01,11346.200195,11422.333778943832,11035.139990249996,10647.94620155616
948,2018-08-02,11244.700195,11426.220588033599,11062.379980449998,10698.539372866397
949,2018-08-03,11360.799805,11451.707609890305,11091.924951149997,10732.142292409688
950,2018-08-06,11387.099609,11468.554919639582,11123.792431599995,10779.029943560408
951,2018-08-07,11389.450195,11490.089426667771,11150.619921799997,10811.150416932222
952,2018-08-08,11450.0,11526.10133268492,11175.757421799997,10825.413510915074
953,2018-08-09,11470.700195,11558.654897853035,11201.877441299997,10845.09998474696
955,2018-08-13,11355.75,11571.193840686175,11218.504931549996,10865.816022413817
956,2018-08-14,11435.099609,11582.462793189925,11243.417431549997,10904.372069910069
957,2018-08-16,11385.049805,11587.86848111402,11262.267431549997,10936.666381985975
958,2018-08-17,11470.75,11596.485348424292,11286.782421799997,10977.079495175702
959,2018-08-20,11551.75,11606.50120025276,11316.514941349997,11026.528682447233
960,2018-08-21,11570.900391,11617.77672869509,11344.549951149997,11071.323173604904
961,2018-08-23,11582.75,11633.604686704773,11369.449951149996,11105.295215595219
962,2018-08-24,11557.099609,11642.915132384278,11390.589941349997,11138.264750315717
963,2018-08-27,11691.950195,11674.340227825527,11418.587451099997,11162.834674374466
964,2018-08-28,11738.5,11712.151976416777,11447.147460849998,11182.142945283218
965,2018-08-29,11691.900391,11741.759370729966,11467.824999949999,11193.890629170031
966,2018-08-30,11676.799805,11765.440678825747,11485.687499949998,11205.934321074248
967,2018-08-31,11680.5,11787.602648937707,11501.887499949999,11216.17235096229
968,2018-09-03,11582.349609,11791.735002602472,11513.694970649998,11235.654938697524
969,2018-09-04,11520.299805,11775.0282029467,11527.474951149996,11279.921699353292
970,2018-09-05,11476.950195,11769.565089224436,11533.282470649998,11296.99985207556
971,2018-09-06,11536.900391,11766.819387438283,11540.772509749997,11314.72563206171
972,2018-09-07,11589.099609,11766.042170764928,11550.754980449998,11335.467790135068
973,2018-09-10,11438.099609,11766.681900304138,11550.159960899997,11333.638021495855
975,2018-09-12,11369.900391,11773.781956022458,11545.119970699996,11316.457985377534
976,2018-09-14,11515.200195,11764.415595839873,11553.092480449997,11341.769365060121
977,2018-09-17,11377.75,11769.689011949977,11550.224999999997,11330.760988050017
978,2018-09-18,11278.900391,11785.33469440734,11544.917529299997,11304.500364192654
979,2018-09-19,11234.349609,11809.430381690398,11533.097509749998,11256.764637809598
980,2018-09-21,11143.099609,11839.08416102474,11512.664990199997,11186.245819375254
982,2018-09-25,11067.450195,11868.14614357071,11487.492480399998,11106.838817229287
